kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9020160,K00582.01,Kepler-191 d,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,5.945043548,7.5530000e-06,-7.5530000e-06,170.4722370,9.900000e-04,-9.900000e-04,0.763,0.093,-0.530,2.70040,0.03760,-0.03760,800.2,1.320e+01,-1.320e+01,2.69,0.14,-2.300e-01,857.0,,,127.64,22.77,-27.56,67.60,1,q1_q17_dr25_tce,5105.00,84.00,-76.00,4.469,0.090,-0.030,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
9020160,K00582.02,Kepler-191 c,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,17.738428860,5.9260000e-05,-5.9260000e-05,148.9901100,2.850000e-03,-2.850000e-03,0.845,0.073,-0.615,3.00490,0.08760,-0.08760,605.5,2.230e+01,-2.230e+01,2.47,0.12,-2.200e-01,596.0,,,29.74,5.30,-6.42,29.80,2,q1_q17_dr25_tce,5105.00,84.00,-76.00,4.469,0.090,-0.030,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
9020160,K00582.03,Kepler-191 b,CONFIRMED,CANDIDATE,0.5590,0,0,0,0,9.939623610,5.5380000e-05,-5.5380000e-05,131.5826700,4.210000e-03,-4.210000e-03,0.934,0.010,-0.661,3.43200,0.10300,-0.10300,300.1,1.550e+01,-1.550e+01,1.93,0.09,-1.700e-01,722.0,,,64.29,11.47,-13.88,21.50,3,q1_q17_dr25_tce,5105.00,84.00,-76.00,4.469,0.090,-0.030,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
9076513,K00583.01,Kepler-611 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.437029217,5.0170000e-06,-5.0170000e-06,170.7380800,1.700000e-03,-1.700000e-03,0.014,0.425,-0.014,3.20050,0.05200,-0.05200,244.0,5.800e+00,-5.800e+00,2.04,0.34,-4.100e-01,1513.0,,,1237.66,531.44,-487.63,49.00,1,q1_q17_dr25_tce,5573.00,75.00,-75.00,4.177,0.203,-0.101,1.3290,0.2180,-0.2660,286.004940,45.480389,14.573
9146018,K00584.01,Kepler-192 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.926721500,1.1630000e-05,-1.1630000e-05,175.6867100,9.120000e-04,-9.120000e-04,0.625,0.052,-0.452,3.84280,0.03790,-0.03790,725.5,8.000e+00,-8.000e+00,2.76,0.38,-2.300e-01,803.0,,,98.34,39.83,-21.78,97.30,1,q1_q17_dr25_tce,5475.00,109.00,-109.00,4.430,0.081,-0.108,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
9146018,K00584.02,Kepler-192 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.223493250,4.8500000e-05,-4.8500000e-05,170.3738700,1.920000e-03,-1.920000e-03,0.794,0.066,-0.543,4.94160,0.08180,-0.08180,582.9,1.040e+01,-1.040e+01,2.63,0.37,-2.100e-01,623.0,,,35.69,14.46,-7.90,60.20,2,q1_q17_dr25_tce,5475.00,109.00,-109.00,4.430,0.081,-0.108,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
9146018,K00584.03,Kepler-192 d,CONFIRMED,CANDIDATE,0.9320,0,0,0,0,6.470277060,4.5360000e-05,-4.5360000e-05,136.5056700,5.820000e-03,-5.820000e-03,0.732,0.212,-0.511,3.34300,0.13900,-0.13900,116.9,7.100e+00,-7.100e+00,1.15,0.16,-1.000e-01,926.0,,,173.79,70.38,-38.50,18.30,3,q1_q17_dr25_tce,5475.00,109.00,-109.00,4.430,0.081,-0.108,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
9279669,K00585.01,Kepler-612 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.722158895,3.7900000e-06,-3.7900000e-06,171.5600550,8.140000e-04,-8.140000e-04,0.644,0.232,-0.435,1.99410,0.03110,-0.03110,757.4,1.280e+01,-1.280e+01,2.33,0.53,-2.100e-01,1046.0,,,283.28,190.36,-73.34,70.30,1,q1_q17_dr25_tce,5617.00,152.00,-152.00,4.574,0.038,-0.152,0.8060,0.1820,-0.0730,291.354640,45.747898,14.911
9570741,K00586.01,Kepler-613 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.779801220,4.6730000e-05,-4.6730000e-05,175.9693400,2.340000e-03,-2.340000e-03,0.025,0.413,-0.025,4.03690,0.07400,-0.07400,541.4,1.580e+01,-1.580e+01,2.11,0.62,-2.000e-01,713.0,,,60.96,52.21,-17.01,39.40,1,q1_q17_dr25_tce,5941.00,160.00,-178.00,4.519,0.048,-0.204,0.9110,0.2660,-0.0890,282.786800,46.244991,14.608
9607164,K00587.01,Kepler-614 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.034902550,2.3870000e-05,-2.3870000e-05,171.6049100,1.300000e-03,-1.300000e-03,0.660,0.037,-0.486,3.63800,0.05980,-0.05980,851.8,1.590e+01,-1.590e+01,2.41,0.32,-2.800e-01,641.0,,,39.97,17.47,-11.97,60.90,1,q1_q17_dr25_tce,5258.00,158.00,-142.00,4.513,0.095,-0.086,0.7850,0.1020,-0.0910,298.384830,46.276039,14.574
9631762,K00588.01,Kepler-615 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.355864780,2.0540000e-05,-2.0540000e-05,175.6810600,1.600000e-03,-1.600000e-03,0.178,0.282,-0.178,2.84310,0.05150,-0.05150,660.9,1.550e+01,-1.550e+01,1.92,0.05,-1.100e-01,620.0,,,34.93,4.12,-6.00,49.50,1,q1_q17_dr25_tce,4646.00,74.00,-83.00,4.539,0.054,-0.012,0.7780,0.0190,-0.0440,282.450590,46.321400,14.337
9782691,K00590.01,Kepler-193 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.388402170,3.8100000e-05,-3.8100000e-05,174.5537700,2.550000e-03,-2.550000e-03,0.243,0.213,-0.243,3.69490,0.08290,-0.08290,438.0,1.400e+01,-1.400e+01,3.04,0.49,-5.900e-01,979.0,,,216.55,90.84,-83.63,34.70,1,q1_q17_dr25_tce,5876.00,79.00,-79.00,4.151,0.162,-0.108,1.4560,0.2330,-0.2840,296.498600,46.577240,14.615
9782691,K00590.02,Kepler-193 c,CONFIRMED,CANDIDATE,0.9550,0,0,0,0,50.698540800,2.6600000e-04,-2.6600000e-04,141.3181300,3.670000e-03,-3.670000e-03,0.137,0.281,-0.137,5.97200,0.12000,-0.12000,610.9,2.130e+01,-2.130e+01,3.58,0.57,-7.000e-01,595.0,,,29.58,12.42,-11.42,30.10,2,q1_q17_dr25_tce,5876.00,79.00,-79.00,4.151,0.162,-0.108,1.4560,0.2330,-0.2840,296.498600,46.577240,14.615
9886221,K00591.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.992646500,1.4620000e-05,-1.4620000e-05,170.8012800,4.080000e-03,-4.080000e-03,0.319,0.136,-0.319,1.81000,0.14500,-0.14500,105.9,8.000e+00,-8.000e+00,0.89,0.23,-7.000e-02,1170.0,,,443.12,324.93,-114.86,16.10,1,q1_q17_dr25_tce,5718.00,136.00,-170.00,4.549,0.042,-0.168,0.8630,0.2210,-0.0740,289.853300,46.787151,14.396
9957627,K00592.01,Kepler-1723 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,39.752991500,1.1490000e-04,-1.1490000e-04,175.4624400,2.300000e-03,-2.300000e-03,0.046,0.364,-0.046,4.96410,0.07260,-0.07260,549.3,1.570e+01,-1.570e+01,2.37,0.72,-3.100e-01,568.0,,,24.54,22.48,-8.12,40.90,1,q1_q17_dr25_tce,6072.00,182.00,-182.00,4.411,0.105,-0.195,1.0100,0.3080,-0.1320,294.462680,46.821449,14.292
9958962,K00593.01,Kepler-616 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.997602850,2.6270000e-05,-2.6270000e-05,171.7882800,2.040000e-03,-2.040000e-03,0.851,0.049,-0.588,3.44230,0.07460,-0.07460,638.7,1.830e+01,-1.830e+01,2.82,0.87,-2.900e-01,860.0,,,129.18,120.13,-38.43,39.00,1,q1_q17_dr25_tce,6004.00,181.00,-199.00,4.484,0.052,-0.208,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
9958962,K00593.02,Kepler-616 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,90.411799200,4.6560000e-04,-4.6560000e-04,208.5028000,3.800000e-03,-3.800000e-03,0.849,0.016,-0.596,7.10600,0.16900,-0.16900,1265.0,3.720e+01,-3.720e+01,3.96,1.22,-4.100e-01,413.0,,,6.86,6.37,-2.04,35.40,2,q1_q17_dr25_tce,6004.00,181.00,-199.00,4.484,0.052,-0.208,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
9958962,K00593.03,Kepler-616 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,51.067435500,3.4970000e-04,-3.4970000e-04,147.6094100,5.700000e-03,-5.700000e-03,0.482,0.472,-0.274,4.37400,0.16900,-0.16900,597.5,3.430e+01,-3.430e+01,2.44,0.76,-2.500e-01,499.0,,,14.69,13.66,-4.37,18.70,3,q1_q17_dr25_tce,6004.00,181.00,-199.00,4.484,0.052,-0.208,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
9958962,K00593.04,,CANDIDATE,CANDIDATE,0.7440,0,0,0,0,240.192808000,8.9890000e-03,-8.9890000e-03,168.3047000,3.070000e-02,-3.070000e-02,0.814,0.141,-0.575,9.72000,0.62700,-0.62700,605.8,5.400e+01,-5.400e+01,2.68,0.83,-2.800e-01,298.0,,,1.86,1.74,-0.55,12.00,4,q1_q17_dr25_tce,6004.00,181.00,-199.00,4.484,0.052,-0.208,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
10388286,K00596.01,Kepler-617 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.682695938,1.2530000e-06,-1.2530000e-06,170.4531170,5.990000e-04,-5.990000e-04,0.025,0.419,-0.025,1.38670,0.02300,-0.02300,703.8,1.120e+01,-1.120e+01,1.23,0.10,-1.400e-01,750.0,,,74.70,20.84,-21.01,75.40,1,q1_q17_dr25_tce,3669.00,73.00,-91.00,4.787,0.054,-0.041,0.4700,0.0410,-0.0510,283.740690,47.516289,14.818
10600261,K00597.01,Kepler-194 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.307955480,5.5520000e-05,-5.5520000e-05,176.9432600,2.360000e-03,-2.360000e-03,0.000,0.422,0.000,5.11260,0.07630,-0.07630,633.0,1.420e+01,-1.420e+01,3.56,0.57,-7.800e-01,815.0,,,104.37,44.41,-43.66,46.40,1,q1_q17_dr25_tce,5565.00,83.00,-66.00,4.117,0.201,-0.093,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
10600261,K00597.02,Kepler-194 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.092271150,5.8140000e-06,-5.8140000e-06,133.0625800,2.170000e-03,-2.170000e-03,0.271,0.184,-0.271,2.40620,0.07160,-0.07160,207.6,7.900e+00,-7.900e+00,2.06,0.33,-4.500e-01,1648.0,,,1746.66,743.33,-730.66,30.00,2,q1_q17_dr25_tce,5565.00,83.00,-66.00,4.117,0.201,-0.093,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
10600261,K00597.03,Kepler-194 d,CONFIRMED,CANDIDATE,0.9000,0,0,0,0,52.814805100,3.8460000e-04,-3.8460000e-04,164.9045600,5.350000e-03,-5.350000e-03,0.002,0.450,-0.002,7.30900,0.15000,-0.15000,553.7,2.100e+01,-2.100e+01,3.33,0.53,-7.300e-01,562.0,,,23.57,10.03,-9.86,27.40,3,q1_q17_dr25_tce,5565.00,83.00,-66.00,4.117,0.201,-0.093,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
10656823,K00598.01,Kepler-195 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.307839120,1.1440000e-05,-1.1440000e-05,171.1720100,1.040000e-03,-1.040000e-03,0.019,0.349,-0.019,3.15160,0.03320,-0.03320,777.5,1.320e+01,-1.320e+01,2.15,0.36,-1.800e-01,751.0,,,75.09,40.14,-18.59,66.40,1,q1_q17_dr25_tce,5320.00,159.00,-143.00,4.589,0.028,-0.105,0.7860,0.1320,-0.0660,288.120970,47.966671,14.813
10656823,K00598.02,Kepler-195 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,34.096344100,1.9480000e-04,-1.9480000e-04,153.8265400,4.670000e-03,-4.670000e-03,0.386,0.060,-0.386,3.89600,0.12100,-0.12100,472.7,2.340e+01,-2.340e+01,1.71,0.28,-1.500e-01,469.0,,,11.42,6.11,-2.82,21.50,2,q1_q17_dr25_tce,5320.00,159.00,-143.00,4.589,0.028,-0.105,0.7860,0.1320,-0.0660,288.120970,47.966671,14.813
10676824,K00599.01,Kepler-1724 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.454429310,1.2500000e-05,-1.2500000e-05,173.2147800,1.460000e-03,-1.460000e-03,0.749,0.182,-0.511,2.67720,0.05470,-0.05470,586.1,1.510e+01,-1.510e+01,2.48,0.75,-2.600e-01,999.0,,,234.98,215.93,-69.10,45.30,1,q1_q17_dr25_tce,6092.00,181.00,-200.00,4.496,0.052,-0.221,0.9430,0.2890,-0.0960,296.120730,47.921478,14.854
10718726,K00600.01,Kepler-618 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.595769013,9.3830000e-06,-9.3830000e-06,170.3691500,2.050000e-03,-2.050000e-03,0.496,0.424,-0.291,3.15690,0.06360,-0.06360,383.7,9.700e+00,-9.700e+00,2.39,0.38,-3.800e-01,1296.0,,,666.88,279.57,-220.98,45.90,1,q1_q17_dr25_tce,5762.00,78.00,-78.00,4.283,0.137,-0.112,1.1960,0.1910,-0.1910,286.249820,48.060940,14.827
10973664,K00601.01,Kepler-619 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.404269170,1.1820000e-05,-1.1820000e-05,172.1855300,1.730000e-03,-1.730000e-03,0.229,0.224,-0.229,2.53150,0.06000,-0.06000,860.6,2.300e+01,-2.300e+01,2.85,0.89,-3.000e-01,1073.0,,,312.93,289.85,-91.85,40.50,1,q1_q17_dr25_tce,6122.00,169.00,-190.00,4.487,0.052,-0.208,0.9640,0.3030,-0.1010,290.849060,48.416012,14.697
10973664,K00601.02,Kepler-618 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.678942360,2.4520000e-05,-2.4520000e-05,131.5119000,1.770000e-03,-1.770000e-03,0.940,0.015,-0.712,1.26410,0.05150,-0.05150,1185.1,6.380e+01,-6.380e+01,4.17,1.31,-4.400e-01,830.0,,,112.07,103.80,-32.90,23.10,2,q1_q17_dr25_tce,6122.00,169.00,-190.00,4.487,0.052,-0.208,0.9640,0.3030,-0.1010,290.849060,48.416012,14.697
10973664,K00601.03,Kepler-619 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.208462378,4.3100000e-06,-4.3100000e-06,133.6771200,2.940000e-03,-2.940000e-03,0.831,0.135,-0.594,1.54400,0.09720,-0.09720,227.3,1.530e+01,-1.530e+01,1.64,0.51,-1.700e-01,1767.0,,,2307.65,2137.38,-677.34,17.40,3,q1_q17_dr25_tce,6122.00,169.00,-190.00,4.487,0.052,-0.208,0.9640,0.3030,-0.1010,290.849060,48.416012,14.697
12459913,K00602.01,Kepler-620 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.913859060,4.3190000e-05,-4.3190000e-05,177.2753500,2.680000e-03,-2.680000e-03,0.845,0.018,-0.583,5.36850,0.09520,-0.09520,487.9,1.340e+01,-1.340e+01,2.49,0.68,-3.700e-01,849.0,,,122.66,98.42,-44.69,40.50,1,q1_q17_dr25_tce,6253.00,169.00,-206.00,4.410,0.105,-0.195,0.9970,0.2720,-0.1470,291.159390,51.334862,14.647
2441151,K00603.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.192009479,1.5280000e-06,-1.5280000e-06,171.6719530,5.480000e-04,-5.480000e-04,1.248,2.904,-0.159,2.94530,0.02830,-0.02830,1475.6,1.330e+01,-1.330e+01,35.90,8.30,-6.760e+00,1446.0,,,1030.69,616.08,-387.19,131.20,1,q1_q17_dr25_tce,5499.00,73.00,-73.00,4.280,0.187,-0.153,1.1250,0.2600,-0.2120,290.937260,37.703972,14.687
3970233,K00604.01,,FALSE POSITIVE,FALSE POSITIVE,0.0270,0,1,0,0,8.254912972,4.0610000e-06,-4.0610000e-06,174.4355400,3.900000e-04,-3.900000e-04,0.532,0.019,-0.024,6.88220,0.03630,-0.03630,19242.4,5.190e+01,-5.190e+01,11.86,2.00,-1.340e+00,793.0,,,93.46,50.05,-27.39,438.20,1,q1_q17_dr25_tce,5366.00,159.00,-143.00,4.500,0.085,-0.114,0.8350,0.1410,-0.0940,295.481870,39.017288,14.034
4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.628117322,1.7700000e-06,-1.7700000e-06,169.7189130,5.390000e-04,-5.390000e-04,0.612,0.029,-0.496,1.82890,0.02920,-0.02920,936.8,1.140e+01,-1.140e+01,1.77,0.23,-2.700e-01,737.0,,,69.56,48.70,-32.16,98.10,1,q1_q17_dr25_tce,3939.00,297.00,-267.00,4.705,0.078,-0.052,0.5570,0.0710,-0.0870,290.927310,39.914150,14.915
4832837,K00605.02,,CANDIDATE,CANDIDATE,0.9170,0,0,0,0,5.065468740,4.5250000e-05,-4.5250000e-05,131.9449900,7.230000e-03,-7.230000e-03,0.477,0.465,-0.278,2.20300,0.20100,-0.20100,121.1,1.330e+01,-1.330e+01,0.62,0.08,-1.000e-01,592.0,,,29.01,20.32,-13.41,10.40,2,q1_q17_dr25_tce,3939.00,297.00,-267.00,4.705,0.078,-0.052,0.5570,0.0710,-0.0870,290.927310,39.914150,14.915
5014753,K00606.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,0,1,0,0,3.170626881,2.2720000e-06,-2.2720000e-06,172.0471710,5.700000e-04,-5.700000e-04,0.847,0.012,-0.015,2.71890,0.04950,-0.04950,14610.0,2.140e+02,-2.140e+02,14.37,4.59,-1.960e+00,1314.0,,,704.88,682.72,-255.04,113.20,1,q1_q17_dr25_tce,6068.00,190.00,-232.00,4.428,0.070,-0.210,1.0340,0.3300,-0.1410,292.870390,40.105331,14.333
5441980,K00607.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.893991420,1.1060000e-06,-1.1060000e-06,173.4859730,1.410000e-04,-1.410000e-04,0.867,0.017,-0.022,1.27370,0.02820,-0.02820,10993.0,8.380e+01,-8.380e+01,11.16,1.20,-4.600e-01,940.0,,,185.03,54.41,-23.99,252.50,1,q1_q17_dr25_tce,5713.00,77.00,-77.00,4.541,0.013,-0.085,0.8930,0.0960,-0.0370,289.809080,40.615841,14.377
5562784,K00608.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,25.337090160,5.7960000e-05,-5.7960000e-05,192.9145100,1.870000e-03,-1.870000e-03,0.824,0.021,-0.033,9.66400,0.15900,-0.15900,2279.4,2.160e+01,-2.160e+01,3.47,0.27,-3.100e-01,414.0,,,6.93,2.14,-1.82,120.30,1,q1_q17_dr25_tce,4469.00,133.00,-133.00,4.625,0.052,-0.024,0.6350,0.0500,-0.0560,298.869720,40.719910,14.716
5608566,K00609.01,,FALSE POSITIVE,FALSE POSITIVE,0.0240,0,1,0,0,4.396999852,4.2250000e-06,-4.2250000e-06,172.0234060,7.730000e-04,-7.730000e-04,0.987,29.180,-0.045,1.87500,0.04310,-0.04310,4576.8,8.890e+01,-8.890e+01,13.57,3.91,-2.600e+00,1231.0,,,543.48,469.74,-232.55,63.30,1,q1_q17_dr25_tce,5949.00,176.00,-193.00,4.311,0.158,-0.193,1.1560,0.3330,-0.2220,288.160710,40.878891,14.491
5686174,K00610.01,Kepler-622 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.282281470,2.8200000e-05,-2.8200000e-05,180.8467700,1.660000e-03,-1.660000e-03,0.019,0.408,-0.019,2.65880,0.05290,-0.05290,983.2,2.550e+01,-2.550e+01,1.82,0.08,-9.000e-02,446.0,,,9.38,1.75,-1.59,44.70,1,q1_q17_dr25_tce,4102.00,82.00,-90.00,4.675,0.022,-0.025,0.5950,0.0280,-0.0280,284.478490,40.933102,14.672
6309763,K00611.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,3.251659087,3.6600000e-07,-3.6600000e-07,171.0604906,8.780000e-05,-8.780000e-05,0.938,0.010,-0.009,1.52860,0.01320,-0.01320,4747.9,1.710e+01,-1.710e+01,9.83,3.04,-1.210e+00,1384.0,,,865.87,772.89,-283.13,466.20,1,q1_q17_dr25_tce,6367.00,160.00,-208.00,4.419,0.065,-0.208,1.0870,0.3360,-0.1340,298.294040,41.683800,14.022
6587002,K00612.01,Kepler-196 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.739894060,4.2800000e-05,-4.2800000e-05,173.2191200,1.750000e-03,-1.750000e-03,0.777,0.112,-0.554,3.15050,0.05520,-0.05520,616.1,1.540e+01,-1.540e+01,2.11,0.15,-1.100e-01,536.0,,,19.47,4.65,-3.32,44.20,2,q1_q17_dr25_tce,5132.00,102.00,-102.00,4.571,0.032,-0.052,0.7700,0.0540,-0.0400,284.968510,42.079201,14.157
6587002,K00612.02,Kepler-196 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,47.427711600,1.2920000e-04,-1.2920000e-04,216.5573700,2.050000e-03,-2.050000e-03,0.678,0.197,-0.461,5.26790,0.07750,-0.07750,820.4,1.750e+01,-1.750e+01,2.33,0.17,-1.200e-01,407.0,,,6.46,1.54,-1.10,49.90,1,q1_q17_dr25_tce,5132.00,102.00,-102.00,4.571,0.032,-0.052,0.7700,0.0540,-0.0400,284.968510,42.079201,14.157
6587002,K00612.03,Kepler-196 d,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,122.080495300,5.6770000e-04,-5.6770000e-04,155.0253200,4.010000e-03,-4.010000e-03,0.957,0.005,-0.668,4.05400,0.29900,-0.29900,799.9,3.720e+01,-3.720e+01,2.92,0.20,-1.500e-01,297.0,,,1.83,0.44,-0.31,23.30,3,q1_q17_dr25_tce,5132.00,102.00,-102.00,4.571,0.032,-0.052,0.7700,0.0540,-0.0400,284.968510,42.079201,14.157
6960456,K00613.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,5.074429510,3.6620000e-05,-3.6620000e-05,171.5591600,6.060000e-03,-6.060000e-03,0.530,0.410,-0.319,4.06400,0.20100,-0.20100,250.2,1.120e+01,-1.120e+01,1.38,0.32,-1.000e-01,929.0,,,175.75,124.14,-41.92,26.70,1,q1_q17_dr25_tce,5448.00,164.00,-164.00,4.562,0.030,-0.170,0.8570,0.1980,-0.0620,295.197170,42.416939,14.789
7368664,K00614.01,Kepler-434 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.874712426,4.3800000e-06,-4.3800000e-06,170.0224990,2.690000e-04,-2.690000e-04,0.932,0.007,-0.006,2.24910,0.02340,-0.02340,3860.7,2.990e+01,-2.990e+01,11.26,1.97,-1.970e+00,926.0,,,173.50,79.09,-61.59,218.50,1,q1_q17_dr25_tce,5963.00,80.00,-80.00,4.218,0.143,-0.117,1.4240,0.2490,-0.2490,293.586360,42.928909,14.517
8374580,K00615.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,176.243294600,3.0590000e-04,-3.0590000e-04,192.5035900,1.300000e-03,-1.300000e-03,1.271,68.030,-0.045,5.04230,0.07160,-0.07160,4981.4,6.620e+01,-6.620e+01,48.15,8.22,-1.005e+01,353.0,,,3.68,1.82,-1.50,86.60,1,q1_q17_dr25_tce,5559.00,122.00,-78.00,4.209,0.198,-0.115,1.2310,0.2100,-0.2570,295.025600,44.330189,14.468
9714696,K00616.01,,CANDIDATE,CANDIDATE,0.9280,0,0,0,0,1.433339604,2.1630000e-06,-2.1630000e-06,169.8560600,1.270000e-03,-1.270000e-03,0.902,0.022,-0.610,1.36650,0.03600,-0.03600,305.2,9.500e+00,-9.500e+00,2.08,0.59,-2.500e-01,1677.0,,,1873.33,1551.18,-613.33,39.60,1,q1_q17_dr25_tce,6077.00,168.00,-210.00,4.471,0.050,-0.188,0.9990,0.2800,-0.1200,293.689120,46.412880,14.811
9846086,K00617.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,37.865119040,1.5600000e-05,-1.5600000e-05,198.5993310,3.010000e-04,-3.010000e-04,1.280,3.224,-0.127,2.97990,0.01870,-0.01870,6941.7,3.770e+01,-3.770e+01,40.36,12.95,-4.030e+00,535.0,,,19.31,18.11,-5.60,222.30,1,q1_q17_dr25_tce,5858.00,156.00,-191.00,4.495,0.052,-0.208,0.9630,0.3090,-0.0960,297.418670,46.644260,14.608
10353968,K00618.01,Kepler-623 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.070981640,1.3140000e-05,-1.3140000e-05,178.3435000,1.110000e-03,-1.110000e-03,0.013,0.406,-0.013,2.69030,0.04180,-0.04180,1026.2,2.020e+01,-2.020e+01,2.94,0.83,-2.800e-01,825.0,,,109.61,91.60,-30.13,59.10,1,q1_q17_dr25_tce,5672.00,154.00,-171.00,4.506,0.050,-0.200,0.9290,0.2640,-0.0880,296.986720,47.477390,14.959
10384962,K00619.01,,CANDIDATE,CANDIDATE,0.6910,0,1,0,0,2.879243323,1.1930000e-06,-1.1930000e-06,170.7106360,3.270000e-04,-3.270000e-04,0.709,0.014,-0.014,2.62730,0.02690,-0.02690,48050.0,3.550e+02,-3.550e+02,21.02,6.13,-2.040e+00,1244.0,,,565.39,471.15,-157.34,200.50,1,q1_q17_dr25_tce,5941.00,142.00,-178.00,4.533,0.048,-0.204,0.8850,0.2580,-0.0860,281.775540,47.593250,14.371
11773022,K00620.01,Kepler-51 b,CONFIRMED,CANDIDATE,0.9780,0,0,0,0,45.155356330,2.4310000e-05,-2.4310000e-05,159.1054400,4.370000e-04,-4.370000e-04,0.063,0.165,-0.063,5.78450,0.02160,-0.02160,6208.7,2.470e+01,-2.470e+01,7.65,2.36,-7.900e-01,523.0,,,17.68,15.97,-5.23,285.10,2,q1_q17_dr25_tce,6046.00,162.00,-198.00,4.486,0.052,-0.221,0.9720,0.3000,-0.1000,296.479770,49.937679,14.669
11773022,K00620.02,Kepler-51 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,130.178029620,7.6290000e-05,-7.6290000e-05,212.0326380,4.590000e-04,-4.590000e-04,0.022,0.144,-0.022,8.45340,0.02130,-0.02130,11570.9,3.430e+01,-3.430e+01,10.44,3.22,-1.070e+00,367.0,,,4.31,3.89,-1.27,365.20,1,q1_q17_dr25_tce,6046.00,162.00,-198.00,4.486,0.052,-0.221,0.9720,0.3000,-0.1000,296.479770,49.937679,14.669
